时间,风速(m/s),温度(K),气压(Pa),发电量(kW),温度(°C),气压(kPa),转速(rpm),空气密度(kg/m³),功率密度(W/m²)
2025-11-26 12:06:08.521547+08:00,4.05031,287.7,101036.0,268.382752255422,14.550000000000011,101.036,1.7127234285714281,1.2232158217559677,21.189227242651352
2025-11-26 13:06:08.521547+08:00,4.05491,287.42,101032.0,269.4541667052728,14.270000000000039,101.032,1.7178053333333327,1.2243589850792094,21.273817046050276
2025-11-26 14:06:08.521547+08:00,4.54649,287.26,100996.0,383.9511048047568,14.110000000000014,100.996,2.260884190476191,1.224604426797802,30.313524775363714
2025-11-26 15:06:08.521547+08:00,4.30037,287.07,100970.0,326.6257734140472,13.920000000000016,100.97,1.9889801904761903,1.2250994769976682,25.787602511767503
2025-11-26 16:06:08.521547+08:00,4.61539,286.88,100952.0,399.9990299340426,13.730000000000018,100.952,2.337002285714285,1.225692313639695,31.580532917577973
2025-11-26 17:06:08.521547+08:00,4.74282,286.99,100939.0,447.62530733991036,13.840000000000032,100.939,2.477782095238095,1.225064742837199,35.34070008999766
2025-11-26 18:06:08.521547+08:00,4.77051,286.91,100930.0,457.97442342701504,13.760000000000048,100.93,2.508372952380952,1.2252970708043123,36.157778574689324
2025-11-26 19:06:08.521547+08:00,4.69962,286.87,100934.0,431.479340746811,13.720000000000027,100.934,2.430056380952381,1.225516488347303,34.065951424823226
2025-11-26 20:06:08.521547+08:00,4.22759,286.81,100939.0,309.67413348793065,13.660000000000025,100.939,1.9085756190476193,1.2258335851150508,24.449244709295012
2025-11-26 21:06:08.521547+08:00,3.80405,287.16,100931.0,211.0248125988476,14.010000000000048,100.931,1.4406647619047621,1.224242463056821,16.6607305067778
2025-11-26 22:06:08.521547+08:00,4.56139,287.79,100916.0,387.4215559575341,14.640000000000043,100.916,2.277345142857143,1.2213809343181694,30.58752218202543
2025-11-26 23:06:08.521547+08:00,4.44811,288.08,100890.0,361.0368105490357,14.930000000000007,100.89,2.152197714285714,1.2198370532741254,28.504406327888493
2025-11-27 00:06:08.521547+08:00,4.74168,288.22,100854.0,447.1992332214811,15.07000000000005,100.854,2.476522666666666,1.218809473519118,35.30706088911109
2025-11-27 01:06:08.521547+08:00,6.62317,289.16,100808.0,1303.3007327326266,16.010000000000048,100.808,4.555121142857143,1.214293275483596,102.89757877251118
2025-11-27 02:06:08.521547+08:00,5.63836,289.2,100761.0,794.235866273493,16.05000000000001,100.761,3.4671405714285704,1.2135592583439199,62.70613187063738
2025-11-27 03:06:08.521547+08:00,6.6961,289.73,100716.0,1349.9150612849953,16.58000000000004,100.716,4.6356914285714295,1.210798321544712,106.57785104097547
2025-11-27 04:06:08.521547+08:00,6.69718,291.18,100661.0,1350.605359856729,18.03000000000003,100.661,4.636884571428571,1.2041109513700232,106.63235116506624
2025-11-27 05:06:08.521547+08:00,6.65443,292.71,100592.0,1323.2810413922593,19.560000000000002,100.592,4.589656,1.1969959770477878,104.4750545864724
2025-11-27 06:06:08.521547+08:00,7.40875,293.45,100537.0,1807.2452897056542,20.30000000000001,100.537,5.423,1.1933246602843137,142.68476943831155
2025-11-27 07:06:08.521547+08:00,6.48643,293.09,100487.0,1215.9012635669765,19.939999999999998,100.487,4.404056000000001,1.1941962066732499,95.99725750568265
2025-11-27 08:06:08.521547+08:00,6.31486,292.87,100455.0,1127.693301331563,19.720000000000027,100.455,4.214512000000001,1.1947126943423991,89.03310447904335
2025-11-27 09:06:08.521547+08:00,5.45689,291.84,100451.0,714.5084176439506,18.689999999999998,100.451,3.2666594285714283,1.198881491105856,56.411528315486386
2025-11-27 10:06:08.521547+08:00,5.4338,290.81,100475.0,705.8785479996297,17.660000000000025,100.475,3.2411504761904757,1.2034151814954306,55.73018695717904
2025-11-27 11:06:08.521547+08:00,4.77109,289.58,100472.0,458.19119797849623,16.430000000000007,100.472,2.509013714285714,1.2084906402717452,36.174893255842115
2025-11-27 12:06:08.521547+08:00,4.87767,288.5,100453.0,498.02539055934227,15.350000000000023,100.453,2.6267592380952385,1.2127852359729487,39.31986345802481
2025-11-27 13:06:08.521547+08:00,4.98813,287.65,100431.0,539.3097301397536,14.5,100.431,2.748791238095238,1.2161025976906148,42.57932497550557
2025-11-27 14:06:08.521547+08:00,5.419,286.86,100397.0,700.3470594445865,13.710000000000036,100.397,3.2247999999999992,1.2190388572475712,55.29346750707299
2025-11-27 15:06:08.521547+08:00,6.06486,286.2,100377.0,1004.46438963235,13.050000000000011,100.377,3.938321523809524,1.2216066542676822,79.30399412856072
2025-11-27 16:06:08.521547+08:00,5.7014,285.6,100353.0,825.309268647566,12.450000000000045,100.353,3.5367847619047614,1.223880356740397,65.15942433661503
2025-11-27 17:06:08.521547+08:00,5.9883,285.04,100328.0,966.7267677135827,11.890000000000043,100.328,3.853740952380952,1.2259793439930284,76.32455137482889
2025-11-27 18:06:08.521547+08:00,5.72133,284.65,100304.0,835.1330774882274,11.5,100.304,3.5588026666666663,1.2273653878286306,65.93502901375552
2025-11-27 19:06:08.521547+08:00,5.92991,284.34,100288.0,937.945423097115,11.189999999999998,100.288,3.7892339047619044,1.2285075189368981,74.0522203613702
2025-11-27 20:06:08.521547+08:00,5.39438,284.04,100271.0,691.1453534834263,10.890000000000043,100.271,3.1976007619047615,1.2295965889194622,54.56697880020736
2025-11-27 21:06:08.521547+08:00,5.62732,284.74,100220.0,788.7940775328559,11.590000000000032,100.22,3.4549440000000002,1.225949907505737,62.276494357560075
2025-11-27 22:06:08.521547+08:00,5.72553,286.43,100156.0,837.2033232047748,13.28000000000003,100.156,3.5634426666666665,1.2179382670096532,66.09847806764368
2025-11-27 23:06:08.521547+08:00,7.23149,288.59,100085.0,1692.1177949152232,15.439999999999998,100.085,5.2271699047619045,1.2079654777623856,133.59527829742802
2025-11-28 00:06:08.521547+08:00,7.63061,290.8,99996.6,1965.8748614922697,17.650000000000034,99.9966,5.668102476190476,1.1977264462679251,155.2088158449605
2025-11-28 01:06:08.521547+08:00,8.68022,292.51,99890.6,2720.379980830999,19.360000000000014,99.8906,6.827671619047619,1.1894623815937442,214.77814470480018
2025-11-28 02:06:08.521547+08:00,9.64862,292.5,99816.5,3364.431021359115,19.350000000000023,99.8165,7.897523047619046,1.1886206598850277,265.62695573654787
2025-11-28 03:06:08.521547+08:00,10.22778,293.48,99734.2,3687.224505403527,20.33000000000004,99.7342,8.537356952380952,1.18367481026277,291.11199316307653
2025-11-28 04:06:08.521547+08:00,9.94188,292.94,99674.0,3535.9877663986936,19.79000000000002,99.674,8.221505523809522,1.1851409854531594,279.1716221694847
2025-11-28 05:06:08.521547+08:00,9.85525,292.67,99617.9,3485.3093212552085,19.52000000000004,99.61789999999999,8.1258,1.1855666722923357,275.1704817033956
2025-11-28 06:06:08.521547+08:00,8.98956,291.3,99617.4,2944.908799601752,18.150000000000034,99.61739999999999,7.169418666666667,1.1911364793214287,232.50503707577388
2025-11-28 07:06:08.521547+08:00,7.39498,290.51,99594.4,1797.3997600766,17.360000000000014,99.5944,5.407787428571429,1.1940998415438726,141.9074498718301
2025-11-28 08:06:08.521547+08:00,6.73429,289.43,99565.6,1374.3247857799204,16.28000000000003,99.5656,4.677882285714285,1.1982090021327667,108.50503598451921
2025-11-28 09:06:08.521547+08:00,5.74259,289.04,99554.3,845.6124641391287,15.890000000000043,99.5543,3.582289904761905,1.1996895667691738,66.76239255796058
2025-11-28 10:06:08.521547+08:00,5.93447,288.78,99557.7,940.1931184465085,15.629999999999995,99.5577,3.794271619047619,1.2008107034508233,74.229679334163
2025-11-28 11:06:08.521547+08:00,6.61752,288.23,99593.7,1299.6894485379062,15.080000000000041,99.5937,4.548879238095237,1.2035371293482928,102.61246238259167
2025-11-28 12:06:08.521547+08:00,5.8594,286.89,99622.5,903.1899408414688,13.740000000000009,99.6225,3.711337142857143,1.209508244524669,71.30822207812007
2025-11-28 13:06:08.521547+08:00,6.59688,286.0,99644.5,1286.4970758336574,12.850000000000023,99.6445,4.526076952380952,1.2135400301544501,101.57090445552323
2025-11-28 14:06:08.521547+08:00,6.70549,285.11,99666.5,1355.916823867015,11.960000000000036,99.6665,4.646065142857143,1.2175969870459231,107.05169934209812
2025-11-28 15:06:08.521547+08:00,6.38306,284.22,99699.5,1161.3101484431081,11.07000000000005,99.6995,4.289856761904763,1.221814156306378,91.687205782655
